gene,SRR12878708,SRR12878713,SRR12878714,SRR12878717,SRR12878718,SRR12878719
PSORS1C1,0,1,0,2,11,1
PSORS1C1,0,1,0,2,11,1
PSORS1C2,1,0,0,1,0,1
PSORS1C2,1,0,0,1,0,1
PSORS1C2,1,0,0,1,0,1
PSORS1C2,1,0,0,1,0,1
PSORS1C2,1,0,0,1,0,1
PSORS1C2,1,0,0,1,0,1
NUDT10,10,0,11,5,0,0
ADAMTS15,66,9,38,30,1,14
ADAMTS16,68,0,4,46,2,0
ADAMTS17,51,12,29,0,1,0
ADAMTS18,27,3,0,6,132,6
COX7B2,4,0,1,0,0,0
GSX2,0,0,0,0,1,1
KCNG3,0,0,1,0,9,1
DEFT1P,0,0,0,0,0,0
PPP1R18,4095,683,3376,60,136,199
PPP1R18,4095,683,3376,60,136,199
PPP1R18,4095,683,3376,60,136,199
PPP1R18,4095,683,3376,60,136,199
PPP1R18,4095,683,3376,60,136,199
PPP1R18,4095,683,3376,60,136,199
PPP1R18,4095,683,3376,60,136,199
PPP1R18,4095,683,3376,60,136,199
ZNF525,337,24,211,0,19,18
ZNF431,435,75,311,2,49,12
ZNF721,1766,98,932,0,131,58
ANKRD24,34,30,62,19,10,12
ZNF384,841,79,487,24,100,71
ADAMTS19,34,4,9,18,2,2
ABHD11-AS1,11,0,2,0,0,1
ASXL1,1731,194,875,5,278,198
SYNPO2,3786,89,1850,44,0,98
SPACA4,0,0,0,0,0,0
RHOV,3,0,0,1,5,5
DSTNP2,150,6,175,0,8,7
NLRP6,35,13,5,2,4,3
LOC171391,25,0,5,1,0,0
ZNF675,372,35,248,4,33,14
PDIA3P1,3723,292,2463,5,140,110
CLYBL,220,27,149,7,1,9
FAM9A,1,0,0,6,0,2
FAM9B,0,0,0,1,0,1
FAM9C,11,1,0,9,0,8
NA,0,0,0,0,0,0
NA,0,0,0,0,0,0
SPTSSA,374,25,278,0,41,23
PTCRA,15,1,3,1,3,2
POLR3H,259,42,201,3,12,28
ABHD3,389,61,364,0,11,9
PLAC4,116,14,40,18,42,74
PGAM5,471,86,301,7,35,52
B3GNT6,0,1,0,42,2,4
HIGD2A,249,35,117,0,1,11
KRT24,0,0,0,3,1,9
CYS1,112,0,32,1,0,4
AGO3,619,73,356,6,45,31
AGO4,1523,149,834,0,101,33
SCAMP5,94,16,71,11,8,39
LINC00189,23,2,26,0,0,3
SDR16C5,0,0,3,0,0,0
PRXL2C,551,30,360,0,25,18
ZNF367,73,6,109,1,17,17
EMX2OS,720,19,199,3,4,9
PLPP4,0,0,1,0,0,8
METTL15,156,23,98,3,17,11
MPZL3,67,17,69,2,3,4
IMMP1L,37,2,19,0,9,0
OR56B4,16,0,0,4,0,1
KRT78,0,0,0,0,0,1
RILPL2,855,83,485,7,68,39
DNAH10,61,36,22,20,29,17
DNAH10,61,36,22,20,29,17
AMN1,259,22,99,1,5,10
DTX3,377,23,121,3,3,13
METTL7B,56,29,21,0,1,0
LINC02909,4,0,6,0,3,1
ZFC3H1,1928,307,1534,7,448,219
PLBD2,928,87,482,2,22,42
FAM71C,0,0,0,0,4,2
RMST,117,2,19,3,1,3
CCER1,15,16,11,12,34,3
EEF2KMT,135,2,60,0,2,4
PIANP,65,9,15,6,8,5
DCP1B,432,48,187,0,5,6
DCP1B,432,48,187,0,5,6
ANO6,4135,210,2682,44,187,156
ARID2,1706,161,1103,3,203,76
METTL21C,0,0,1,0,0,1
EEF1DP3,117,13,44,4,2,11
VSTM4,517,33,317,12,5,22
PAOX,105,6,76,13,53,4
FAM24B,0,0,0,0,0,0
LINC00638,13,0,15,8,1,4
ADCY4,1086,150,519,157,922,314
ADCY4,1086,150,519,157,922,314
LINC01599,14,0,0,0,3,0
FAM227B,38,6,54,0,0,3
DNM1P46,46,7,11,46,3,5
CT62,9,1,1,2,0,1
GRAMD2A,9,2,4,5,0,3
MGC15885,0,0,0,6,0,2
LCTL,0,0,0,0,0,1
UBR1,1347,121,833,3,137,123
PATL2,143,7,133,51,42,23
PATL2,143,7,133,51,42,23
SNAI3-AS1,69,0,39,1,5,4
LINC00311,5,0,0,0,2,0
LDHD,70,12,60,0,10,5
FCSK,197,35,112,7,22,3
MLKL,556,182,759,0,418,297
ZNF778,210,35,177,0,18,10
ACSF3,376,61,223,4,39,23
WDR90,125,11,49,1,56,22
EME2,62,1,62,0,33,9
NLRC3,211,25,118,0,107,29
NSMCE1,1075,58,787,11,14,22
ZNF48,203,39,82,3,12,13
LKAAEAR1,1,0,12,3,0,0
DZIP1L,160,49,147,5,91,47
TTC21A,358,8,71,3,33,33
MCEMP1,19,101,2,7,0,17
ZNF627,376,9,243,1,9,18
DAND5,0,0,0,0,0,0
ZNF585A,238,5,140,3,8,15
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
NLRP7,0,0,1,0,0,3
GGN,14,0,4,3,6,2
CADM4,393,3,70,3,6,19
THAP8,94,10,67,28,0,7
U2AF1L4,22,4,19,0,0,0
ZNF626,440,37,300,0,41,11
NIBAN3,7,1,5,2,5,3
ADM5,104,2,52,2,4,27
LCE4A,0,0,0,0,0,0
ALG14,103,6,35,0,0,0
FAM76A,540,24,289,0,6,25
LINC00466,0,5,0,0,1,1
FYB2,1,0,3,2,1,0
TMEM201,270,13,108,12,10,43
TMEM61,0,0,0,0,0,3
CYP4Z1,14,8,3,0,1,3
FAAP20,412,51,138,5,23,54
CDCP2,0,0,0,0,6,2
SLC5A9,26,5,16,1,43,17
CC2D1B,798,95,425,11,68,39
NUDT17,47,8,36,0,2,1
NA,55,2,25,2,0,5
TXLNA,2005,204,1437,11,118,170
DYNLT5,30,3,7,0,0,2
PLD5,29,0,16,18,1,1
C1orf100,0,0,3,0,0,0
SPAG17,3,8,0,3,1,12
SLFNL1,1,0,1,18,34,9
KRTCAP2,277,10,261,0,33,15
CRTC2,578,41,461,1,62,18
TMEM51-AS1,30,4,9,4,21,0
IBA57,372,24,191,4,30,69
FAM209A,1,0,0,0,0,0
LINC00656,4,0,2,0,0,0
RNF215,49,29,116,0,16,15
APOBEC3A,3,27,11,0,0,0
APOBEC3A,3,27,11,0,0,0
APOBEC3F,261,50,118,0,5,18
FOXD4L1,12,0,0,0,0,0
CFAP221,2,0,0,0,3,12
VWA3B,2,1,8,1,4,6
CREG2,24,0,4,0,0,1
ALMS1P1,13,0,6,0,0,5
TET3,1610,121,849,8,81,70
GKN2,0,1,2,0,0,3
TEX37,0,0,0,0,0,1
ANKRD23,90,4,85,2,24,4
APLF,598,42,346,1,19,20
PIKFYVE,2449,199,1504,28,85,183
KRTCAP3,2,2,1,7,0,4
FAM237A,1,0,0,0,0,0
TMEM17,23,0,11,10,0,9
SPRED2,1013,69,413,5,37,76
TIGD1,155,3,65,5,16,6
UICLM,0,2,0,2,0,2
ALG1L,0,0,0,2,0,2
CFAP20DC,11,14,2,0,5,1
KCTD6,95,2,54,1,4,9
LIPH,0,0,15,1,0,0
ARL13B,641,83,503,0,42,9
DHFR2,273,25,134,0,2,13
HTR3D,0,0,0,0,0,0
RPL22L1,371,32,267,1,0,33
SLC51A,38,2,41,3,19,9
FBXO45,536,11,229,0,5,19
KLHDC8B,501,35,100,0,14,17
MUC20,29,6,36,7,6,5
MUC20,29,6,36,7,6,5
MUC20,29,6,36,7,6,5
MUC20,29,6,36,7,6,5
MUC20,29,6,36,7,6,5
MUC20,29,6,36,7,6,5
MUC20,29,6,36,7,6,5
MUC20,29,6,36,7,6,5
GABRR3,1,11,0,4,0,3
CEP112,1164,87,855,10,357,253
DHRS7C,0,0,0,1,0,0
TVP23C,26,25,74,0,42,27
CENPV,19,1,35,3,9,12
FLCN,286,32,119,0,13,53
PLD6,58,6,50,0,0,5
ARHGAP27,1506,291,1070,61,200,113
ARHGAP27,1506,291,1070,61,200,113
ARHGAP27,1506,291,1070,61,200,113
ZNF385C,45,0,34,5,0,7
SAMD14,119,9,46,17,29,64
LYRM9,193,2,56,0,0,8
SLC16A13,127,6,63,1,3,2
SPEM2,0,1,0,11,41,7
SPEM2,0,1,0,11,41,7
CENPX,113,5,70,1,0,5
LRRC45,242,35,96,31,31,6
SLC39A11,330,36,109,4,15,4
SLC39A11,330,36,109,4,15,4
AMZ2P1,378,18,260,1,1,17
TRIM65,248,66,136,3,16,20
UNC13D,237,129,271,45,35,43
RDM1,1,4,0,1,1,0
RDM1,1,4,0,1,1,0
SPNS3,123,3,105,0,0,6
FBXO15,11,5,8,2,0,3
RAB12,2219,160,1256,11,103,90
DLGAP1-AS3,0,0,0,0,0,3
ZBTB7C,35,0,37,25,16,8
ZNF584,102,6,62,1,0,2
ZSCAN4,0,3,0,0,0,0
HACD2,464,20,224,1,13,1
STT3B,1429,97,722,8,69,80
LINC00870,0,1,0,0,0,0
DNAH12,14,2,4,1,1,21
PDE12,779,44,417,0,14,19
DENND6A,1106,68,556,0,33,55
TIGIT,19,1,0,0,4,8
AADACP1,1,0,0,0,0,4
C4orf46,89,9,73,8,1,2
SLC10A4,0,0,2,0,3,9
TIGD4,287,6,109,2,0,0
TMEM154,592,137,245,0,0,0
SMIM14,779,53,517,0,6,35
TMEM192,410,45,427,0,16,5
RWDD4,108,12,55,0,3,5
PRIMPOL,518,22,275,0,45,19
TAPT1,439,50,401,1,6,24
TAPT1-AS1,2868,201,1211,17,47,77
SPATA24,68,8,20,0,14,6
DNAJC18,607,25,311,0,81,35
DNAJC18,607,25,311,0,81,35
FAM153B,0,0,10,0,0,0
FAM153B,0,0,10,0,0,0
RANBP3L,243,0,34,0,0,3
LOC202181,90,28,142,7,13,32
CCDC125,198,38,264,0,5,24
CCDC125,198,38,264,0,5,24
LINC01554,20,16,8,9,0,10
GAPT,218,34,60,0,0,14
CMYA5,593,60,260,5,15,16
STK32A,3,1,4,0,0,0
OSTCP1,2,0,2,0,0,1
TCTE1,0,0,2,2,1,4
KHDRBS2,80,9,26,0,6,1
TRIM39-RPP21,0,0,0,0,0,0
TRIM39-RPP21,0,0,0,0,0,0
TRIM39-RPP21,0,0,0,0,0,0
TRIM39-RPP21,0,0,0,0,0,0
TRIM39-RPP21,0,0,0,0,0,0
TRIM39-RPP21,0,0,0,0,0,0
TRIM39-RPP21,0,0,0,0,0,0
TRIM39-RPP21,0,0,0,0,0,0
PAXIP1-DT,134,8,39,1,8,2
C7orf33,0,0,0,0,0,2
TMEM184A,56,0,19,2,14,21
ADCK5,55,4,65,1,14,16
ADCK5,55,4,65,1,14,16
TSNARE1,172,18,102,3,15,13
TUBB,6002,520,3012,13,208,425
TUBB,6002,520,3012,13,208,425
TUBB,6002,520,3012,13,208,425
TUBB,6002,520,3012,13,208,425
TUBB,6002,520,3012,13,208,425
TUBB,6002,520,3012,13,208,425
TUBB,6002,520,3012,13,208,425
TUBB,6002,520,3012,13,208,425
R3HCC1,663,29,432,0,22,34
PRSS55,0,0,0,0,0,6
PRSS55,0,0,0,0,0,6
C8orf74,0,0,0,12,0,0
C8orf74,0,0,0,12,0,0
HTRA4,3,4,8,0,0,1
ADAM32,38,1,5,0,0,2
ADAM32,38,1,5,0,0,2
ERICH5,0,4,0,6,0,0
LGI3,39,0,6,5,21,9
TMEM268,773,31,425,32,47,98
C9orf72,823,86,572,0,5,19
CCDC171,163,17,131,3,24,17
NAIF1,192,16,105,2,5,2
FAM219A,635,51,335,27,86,119
CCDC107,85,7,49,1,0,3
ANKS6,116,6,101,10,50,16
SUSD3,591,47,541,0,0,0
CT83,0,0,0,0,0,0
SLC25A43,76,40,101,2,29,21
RTL3,0,0,0,0,0,0
NRK,0,0,4,47,9,1
INTS6L,260,33,184,0,45,17
ZNF449,580,42,303,8,12,18
VMA21,817,66,669,5,8,26
TMEM31,0,0,0,5,0,1
PAGE2,0,0,0,0,0,0
ANO5,229,25,145,7,15,10
RPSAP52,1,0,0,0,5,1
CERS3,4,3,4,7,33,19
PDILT,0,6,0,0,0,1
NLRP11,0,0,0,6,0,0
HIPK1,4673,338,2318,2,117,90
SLC44A5,16,3,3,0,0,2
AMER3,4,0,2,22,0,14
MTLN,172,19,122,0,0,1
C2orf69,291,13,136,0,10,27
DIPK2A,987,45,679,5,14,18
SENP5,1066,106,602,4,96,70
USF3,2267,174,1374,5,67,80
TRIML2,0,3,0,0,0,1
LVRN,7,1,1,1,10,0
SLC36A1,114,16,53,5,21,24
C6orf163,29,3,21,1,0,9
PIP5K1P1,33,2,21,0,4,9
DHRSX,0,0,0,0,0,0
SFTA1P,301,4,57,0,0,6
SAMD9L,2738,312,2000,19,253,200
AMER2,258,0,22,5,7,7
ATAD3C,26,1,63,3,99,106
USP12,1598,48,659,0,36,44
TMEM254-AS1,38,11,22,6,16,2
PLAC9,552,13,332,1,0,30
MTIF3,763,56,467,22,33,54
GSX1,0,0,0,2,0,2
OR4C16,0,0,0,0,0,0
OR4C11,0,0,0,0,0,1
OR4S2,0,0,0,0,0,2
OR4C6,0,0,0,15,0,0
OR5D14,0,0,0,0,0,0
OR5L1,0,0,0,1,0,1
OR5D18,0,0,0,4,0,0
OR7E5P,0,0,0,1,1,0
OR5AS1,0,0,0,0,0,0
OR8K5,0,0,0,0,0,0
OR5T2,0,0,0,0,0,0
OR5T2,0,0,0,0,0,0
OR8H1,0,0,0,0,0,2
OR8H1,0,0,0,0,0,2
OR8K3,0,0,0,0,0,0
OR8K3,0,0,0,0,0,0
OR8J1,0,4,0,0,0,2
OR8J1,0,4,0,0,0,2
OR8U3,0,0,0,0,0,6
OR5M3,0,0,0,0,0,0
OR5M8,0,1,0,0,0,0
OR5M11,0,0,0,0,0,0
OR5AR1,0,0,0,0,0,0
OR5AK4P,0,0,0,0,0,0
LRRC55,110,7,39,0,7,16
SMTNL1,14,1,0,4,0,5
YPEL4,10,5,15,0,10,5
MED19,233,20,104,0,19,18
TEX47,0,0,0,0,0,0
ZNF804B,0,0,1,0,2,0
FOLH1B,0,0,0,0,10,6
CABCOCO1,39,0,0,5,0,1
TMEM26,9,6,5,1,1,3
ZCCHC24,1702,130,805,3,35,27
ENKUR,107,5,29,0,0,10
ARMC3,14,4,0,5,0,6
UNC5B,2241,145,916,24,436,278
PROSER2-AS1,26,1,9,0,0,11
STOX1,133,12,40,0,2,5
FAM241B,1,4,12,0,1,0
TYSND1,155,34,146,5,18,8
ZNF25,857,34,444,2,59,18
GJD4,1,0,2,2,1,1
CCNY,2347,120,1064,3,75,62
RTKN2,3,4,0,0,1,11
TBATA,0,2,1,9,5,4
C11orf45,196,20,112,20,0,0
HYLS1,69,11,42,0,0,26
TMEM218,218,23,80,1,11,5
SLC37A2,677,80,469,0,0,12
OR8B12,0,0,0,0,0,1
OR10G8,0,0,0,0,0,0
OR10G9,0,0,0,0,0,2
OR10S1,0,0,0,0,0,3
OR6T1,0,0,0,0,0,0
OR4D5,0,6,0,0,0,6
TBCEL,1083,43,500,0,27,45
TLCD5,281,7,129,0,6,6
MRPL21,371,24,167,0,6,15
TPCN2,126,28,122,6,39,22
SPATA19,0,0,0,0,0,1
OR6Q1,0,0,0,4,0,1
OR9I1,0,0,0,4,0,0
OR9Q1,0,0,1,2,0,3
OR9Q2,0,1,0,0,0,1
OR1S2,0,0,0,0,0,4
OR1S1,0,1,0,0,0,0
OR10Q1,0,0,0,2,3,0
OR5B17,0,0,0,0,0,0
OR5B21,0,0,0,0,0,14
GLYATL2,11,5,5,9,2,10
MPEG1,4628,166,2782,0,4,21
OR5A2,0,0,0,1,0,0
OR5A1,0,0,0,0,0,0
OR4D6,0,0,0,0,0,4
OR4D11,0,0,0,0,0,2
PATL1,576,56,379,1,73,73
OOSP2,0,1,0,0,0,2
OOSP2,0,1,0,0,0,2
MS4A15,6,0,3,0,0,2
VWCE,20,6,4,1,8,10
CYB561A3,684,101,271,3,3,23
PPP1R32,56,2,17,0,10,15
GDPD4,2,7,13,0,2,3
DDIAS,12,8,9,0,5,1
CCDC83,0,0,1,4,0,0
LTO1,174,9,109,0,16,42
SHANK2-AS3,0,0,0,0,0,5
LRTOMT,182,1,54,2,7,31
LRTOMT,182,1,54,2,7,31
ERICH6B,0,2,1,18,0,6
CBY2,1,0,0,3,0,2
DLEU7,466,1,255,0,0,3
FAM124A,396,43,187,4,34,6
TPTE2P3,0,0,0,0,0,0
SKA1,22,4,3,0,1,0
SKA1,22,4,3,0,1,0
CFAP53,27,7,22,1,0,8
DOK6,366,0,122,3,2,13
ATOH7,0,1,2,0,0,1
OTUD1,6746,122,2903,6,49,34
HEPACAM,186,4,59,6,18,18
OAF,494,7,301,13,99,46
TIGD3,12,0,23,2,3,4
FAM181B,113,1,44,1,2,4
CCDC89,93,0,64,0,0,6
CTAGE10P,44,4,33,0,2,2
RNF152,735,2,216,1,1,26
USP32P2,10,5,11,2,0,0
SDHAP4,230,16,96,0,4,11
FABP5P3,6,0,14,6,0,0
WAC-AS1,730,46,448,5,29,29
ZNF438,290,30,250,2,21,32
ZEB1-AS1,54,5,35,0,0,0
SLC16A9,23,0,7,12,2,5
FAM13C,1294,13,485,0,50,72
MARCHF8,988,66,403,2,27,14
MARCHF8,988,66,403,2,27,14
ZNF22-AS1,187,10,85,1,0,1
TMEM72-AS1,33,6,13,0,0,12
HNRNPA3,3075,187,1684,4,106,69
ZNF485,37,3,67,2,4,1
RASGEF1A,26,5,13,1,11,3
NA,731,20,276,0,84,22
REEP3,1932,113,1127,40,120,151
JMJD1C,6079,672,4154,4,924,465
UCMA,0,0,0,0,12,0
RPP38-DT,0,0,0,13,3,20
FAM171A1,1229,88,709,15,163,54
SLC39A12,49,0,4,0,2,1
NSUN6,521,37,241,0,0,17
ARL5B,923,32,532,5,30,15
LRRN4CL,42,0,10,1,1,4
HNRNPUL2,689,37,270,2,2,34
ALKBH3,295,60,215,0,30,6
LINC02685,0,2,0,0,0,0
EEF1AKMT1,162,3,68,0,8,5
SKA3,40,8,13,0,26,11
MICU2,704,43,493,5,10,19
SPATA13,6319,456,3681,13,51,52
SPATA13,6319,456,3681,13,51,52
SPATA13,6319,456,3681,13,51,52
CPNE2,1065,156,817,1,76,91
ADGRG5,54,2,115,2,0,0
PRSS54,0,0,0,8,0,1
CES5A,0,0,0,1,0,0
CES5A,0,0,0,1,0,0
LINC00305,0,2,0,0,0,0
CCDC162P,0,0,0,0,0,0
AK9,609,27,307,0,86,42
NT5DC1,370,15,173,1,4,21
CALHM4,11,0,0,0,0,6
ZUP1,291,18,142,0,16,19
FAM162B,200,1,80,8,4,2
TBC1D32,126,16,54,2,41,31
BEND6,67,2,98,1,1,5
GSTA5,0,0,0,0,0,3
OPN5,6,0,0,2,3,3
ADGRF4,0,0,0,8,1,1
ADGRF5,19467,693,9055,4,676,520
TDRD6,22,2,16,0,19,20
SPATS1,3,0,0,2,1,1
C6orf223,20,3,11,2,32,13
RSPH9,17,2,8,3,0,6
LRRC73,30,1,14,16,40,24
TREML5P,0,0,3,0,0,0
ADCY10P1,49,7,73,0,33,12
OARD1,391,17,238,0,15,10
KIF6,9,1,16,0,0,5
TMEM217,11,8,8,2,18,3
TMEM217,11,8,8,2,18,3
FGD2,1011,130,780,4,0,24
PI16,23,6,42,0,10,0
C6orf89,2568,144,1325,5,82,40
ARMC12,6,0,3,0,0,3
SMIM29,202,4,119,1,4,5
LEMD2,594,83,374,28,48,45
ZBTB9,170,3,44,0,8,8
ZBTB9,170,3,44,0,8,8
ZBTB12,57,1,34,0,1,3
ZBTB12,57,1,34,0,1,3
ZBTB12,57,1,34,0,1,3
ZBTB12,57,1,34,0,1,3
ZBTB12,57,1,34,0,1,3
C6orf136,108,12,66,2,11,4
C6orf136,108,12,66,2,11,4
C6orf136,108,12,66,2,11,4
C6orf136,108,12,66,2,11,4
C6orf136,108,12,66,2,11,4
C6orf136,108,12,66,2,11,4
C6orf136,108,12,66,2,11,4
ZSCAN12P1,42,1,38,6,0,8
H2AC1,0,0,0,2,0,0
KDM1B,700,106,552,7,37,29
RBM24,81,0,82,3,0,7
RNF182,14,0,0,3,2,0
PHACTR1,1744,37,880,5,61,62
SMIM13,415,13,209,11,6,17
SYCP2L,63,1,47,0,17,0
LINC00518,5,0,0,2,0,1
PXDC1,1176,104,765,1,27,53
SERPINB9P1,278,32,190,0,15,0
ZSCAN25,401,48,204,8,18,19
FAM200A,176,13,162,1,3,9
VWDE,1,7,0,1,0,25
PRPS1L1,119,6,86,0,15,0
POLR1F,762,30,494,0,14,34
SP8,3,1,7,3,32,19
HOXA11-AS,0,0,0,9,2,2
JAZF1,835,29,546,0,12,20
PPP1R35,163,6,83,0,30,11
GPC2,16,3,12,38,5,11
BRAT1,549,78,346,3,59,23
SDK1,603,73,449,13,8,27
FOXK1,1707,88,916,6,125,88
MMD2,90,0,6,4,0,2
DAGLB,1964,103,924,7,26,40
CCZ1B,225,8,108,0,9,2
THSD7A,919,250,838,3,396,183
VSTM2A,2,0,9,7,7,5
DKFZp434L192,0,0,0,0,0,1
TMED4,1133,93,761,1,106,36
DKFZP586I1420,330,20,238,0,11,26
MTURN,5380,172,1588,3,19,109
PRR15,156,0,61,8,3,8
SRRM3,4,3,34,14,7,15
RSBN1L,1230,92,627,2,51,52
ELAPOR2,1257,30,500,3,0,27
LRWD1,156,9,70,0,10,12
FAM185A,97,4,86,0,0,3
FBXL13,70,2,67,0,6,0
NAPEPLD,511,36,176,2,20,19
NAPEPLD,511,36,176,2,20,19
ATXN7L1,616,51,412,13,103,45
CDHR3,21,8,12,6,30,6
BEND7,299,37,142,5,11,35
LNX2,635,25,208,8,28,6
ADGRG3,66,45,1,2,3,13
HS3ST5,0,1,0,0,6,0
GPRC6A,0,0,0,0,0,1
RFX6,0,0,0,11,0,9
SLC35F1,81,0,31,1,1,8
FAM83B,0,5,0,0,0,6
ADGRF2,0,1,1,1,2,4
TSPO2,1,1,3,1,0,1
UNC5CL,4,0,16,1,2,4
KCTD20,2101,183,1065,26,281,187
PXT1,9,0,6,0,0,0
LHFPL5,0,3,1,6,0,1
SCUBE3,125,10,74,34,127,116
ZSCAN23,78,30,67,0,9,1
NKAPL,389,21,228,0,10,0
TOB2P1,69,2,27,2,2,2
FAM217A,0,0,0,1,0,0
TMEM130,28,13,40,3,0,2
FERD3L,2,1,2,50,13,17
RPL23P8,806,66,456,0,12,42
NYAP1,63,2,12,6,7,5
SLC29A4,96,0,24,1,8,6
RSPH10B,0,0,0,0,6,0
ITPRID1,0,13,0,2,0,8
ZNRF2,1247,149,732,10,8,31
SEMA3D,15,0,0,3,1,6
MAPK15,0,1,3,0,0,9
MAPK15,0,1,3,0,0,9
SPDYA,9,0,18,0,1,12
MS4A6E,0,0,0,0,0,0
VGLL2,0,1,2,2,2,2
CNPY4,166,17,136,9,6,8
DEFB105A,0,0,0,0,0,0
DEFB105A,0,0,0,0,0,0
DEFB105A,0,0,0,0,0,0
DEFB105A,0,0,0,0,0,0
DEFB106A,0,0,0,0,0,0
DEFB106A,0,0,0,0,0,0
DEFB107A,0,0,0,0,0,0
DEFB107A,0,0,0,0,0,0
DEFB107A,0,0,0,0,0,0
DEFB107A,0,0,0,0,0,0
DEFB107A,0,0,0,0,0,0
DEFB108B,0,0,0,0,0,0
DEFB109A,0,0,2,0,0,1
DEFB110,0,0,0,0,0,0
DEFB112,0,0,0,0,0,0
DEFB113,0,0,0,0,0,0
DEFB114,0,0,0,0,0,0
DEFB115,0,3,0,0,0,3
DEFB116,0,0,0,0,0,0
DEFB119,0,0,0,9,0,1
DEFB121,0,0,0,0,3,4
DEFB122,0,0,0,0,4,4
DEFB123,0,0,0,0,0,0
DEFB124,0,0,0,0,0,0
DEFB125,0,0,0,0,0,0
DEFB128,0,0,0,0,0,0
DEFB130A,0,0,0,0,0,0
DEFB130A,0,0,0,0,0,0
ATP6V0D2,0,0,0,0,0,5
ATP6V1C2,17,1,7,2,9,0
TTTY10,14,0,11,0,0,0
TTTY7,0,0,0,0,0,0
TXLNGY,375,73,350,1,168,3
CNOT6L,3109,233,1680,1,139,59
GAS2L2,0,0,5,4,0,1
AKR7L,5,0,4,0,0,4
AKR7A2P1,77,17,46,0,0,3
CDC26,2,0,2,0,0,1
SLC17A8,0,1,1,0,0,1
RNASEH1,379,20,258,34,22,14
AFG1L,84,7,34,0,0,6
C21orf91-OT1,0,0,0,0,0,0
STAC3,118,15,143,0,18,12
PELI3,509,32,164,0,19,23
LINC00314,0,0,0,0,0,0
POLR2J2,69,9,54,0,11,10
STH,0,0,0,0,0,0
STH,0,0,0,0,0,0
MTVR2,0,0,0,0,0,1
SPESP1,75,0,11,0,2,1
IL27,5,1,4,0,1,0
TMEM9,767,21,357,0,10,30
ZNF396,97,0,86,1,0,2
FAM197Y2,0,0,0,0,0,0
TTTY16,0,0,0,0,0,0
TTTY17A,0,0,0,0,0,0
TTTY18,0,0,0,0,0,0
TTTY20,0,0,0,0,0,0
TTTY19,0,0,0,0,0,0
TTTY21,0,0,0,0,0,0
TTTY22,0,0,0,0,0,0
TTTY23,0,0,0,0,0,0
NEIL2,353,14,198,4,12,6
STXBP4,106,5,90,1,14,18
FNDC5,88,13,42,0,2,6
HEPACAM2,0,0,0,8,0,1
TECRL,0,0,0,0,1,9
HCG27,61,3,29,0,0,3
HCG27,61,3,29,0,0,3
HCG27,61,3,29,0,0,3
HCG27,61,3,29,0,0,3
HCG27,61,3,29,0,0,3
HCG27,61,3,29,0,0,3
HCG27,61,3,29,0,0,3
CUTALP,530,55,139,1,1,5
LINGO1-AS1,0,0,2,3,1,4
LINC00612,38,0,34,0,6,0
PRR14L,3015,222,1747,27,133,155
EPHX4,147,1,84,0,21,2
SERHL2,48,19,5,0,4,1
RICTOR,2396,163,1256,0,124,68
ZNF503-AS1,14,3,10,0,4,12
EIF4E1B,1,0,0,0,2,0
IPMK,534,31,223,1,15,11
ZBTB38,6535,323,3857,17,133,208
SLC25A30,451,33,489,0,7,22
LCLAT1,341,9,181,0,49,25
CADM2,204,5,53,2,6,3
LINC02052,0,1,1,0,0,0
TMEM244,0,0,0,0,0,0
GPATCH11,340,27,429,4,20,7
ZNF620,188,18,96,1,10,17
ANKRD18A,13,0,3,1,0,9
MMS22L,185,13,96,1,9,12
TTC41P,36,6,28,2,2,2
WASHC2C,989,58,673,2,123,71
EBF3,19,3,19,8,55,3
WDR27,100,19,111,10,84,42
CERS6,622,23,214,2,0,28
MSRB3,1553,69,1001,2,42,57
ZDHHC20,703,92,399,1,54,37
MIR1-1HG-AS1,0,4,4,6,3,2
ANGPTL5,14,0,2,0,0,0
YTHDF3,2330,159,1263,9,46,55
RALGAPA1,1050,90,631,4,148,78
CACNA1G-AS1,1,8,6,2,0,0
SFTA3,0,0,0,0,1,9
SFTA3,0,0,0,0,1,9
KCTD13,154,8,126,4,17,36
ASPHD1,17,2,7,0,0,2
ETFBKMT,90,4,44,0,10,1
METAP1D,56,3,45,0,3,4
UBN2,1663,164,1204,14,221,99
LRRC43,9,0,9,8,2,5
BRWD3,1995,205,1426,11,126,76
LINC01342,0,0,0,0,4,3
ZNRD2-DT,35,1,24,0,8,1
EHBP1L1,1449,449,939,14,406,233
SNX32,32,2,24,40,19,1
NIFK-AS1,274,25,99,1,8,0
CXorf58,0,0,5,0,0,2
FBXO33,381,53,219,4,20,11
TTLL10,7,11,13,2,4,0
TSGA10IP,6,0,12,0,0,2
RNF169,1379,127,644,4,58,62
CALHM5,389,34,177,0,5,11
BPIFC,0,0,0,0,0,0
LCORL,718,53,382,3,23,11
CNIH2,29,0,19,1,0,4
AKNAD1,0,0,0,0,1,2
TBC1D28,0,0,0,0,0,2
PHYHD1,71,4,18,1,7,2
